UID,City,State,Country,Key,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20
84022119,Webster,Louisiana,US,"Webster, Louisiana, US",7,7,7,7,7,8
84022121,West Baton Rouge,Louisiana,US,"West Baton Rouge, Louisiana, US",30,30,31,31,31,31
84022123,West Carroll,Louisiana,US,"West Carroll, Louisiana, US",0,0,0,0,0,0
84022125,West Feliciana,Louisiana,US,"West Feliciana, Louisiana, US",13,13,13,13,13,13
84022127,Winn,Louisiana,US,"Winn, Louisiana, US",2,2,2,2,2,2
84023001,Androscoggin,Maine,US,"Androscoggin, Maine, US",2,2,2,2,2,3
84023003,Aroostook,Maine,US,"Aroostook, Maine, US",1,1,1,1,1,1
84023005,Cumberland,Maine,US,"Cumberland, Maine, US",50,50,54,54,54,55
84023007,Franklin,Maine,US,"Franklin, Maine, US",1,1,1,1,1,1
84023009,Hancock,Maine,US,"Hancock, Maine, US",1,1,1,1,1,1
84023011,Kennebec,Maine,US,"Kennebec, Maine, US",9,9,9,9,9,9
84023013,Knox,Maine,US,"Knox, Maine, US",0,0,0,1,1,1
84023015,Lincoln,Maine,US,"Lincoln, Maine, US",0,0,0,0,0,0
84023017,Oxford,Maine,US,"Oxford, Maine, US",0,0,0,0,0,0
84023019,Penobscot,Maine,US,"Penobscot, Maine, US",1,1,2,2,2,2
84023021,Piscataquis,Maine,US,"Piscataquis, Maine, US",0,0,0,0,0,0
84023023,Sagadahoc,Maine,US,"Sagadahoc, Maine, US",0,0,0,0,0,0
84023025,Somerset,Maine,US,"Somerset, Maine, US",0,0,0,0,0,0
84023027,Waldo,Maine,US,"Waldo, Maine, US",14,14,14,14,14,14
84023029,Washington,Maine,US,"Washington, Maine, US",0,0,0,0,0,0
84023031,York,Maine,US,"York, Maine, US",10,10,10,10,10,11
84024001,Allegany,Maryland,US,"Allegany, Maryland, US",17,17,17,17,16,16
84024003,Anne Arundel,Maryland,US,"Anne Arundel, Maryland, US",174,175,178,178,179,182
84024005,Baltimore,Maryland,US,"Baltimore, Maryland, US",344,349,358,366,371,376
84024009,Calvert,Maryland,US,"Calvert, Maryland, US",18,18,18,20,20,20
84024011,Caroline,Maryland,US,"Caroline, Maryland, US",1,1,1,1,1,1
84024013,Carroll,Maryland,US,"Carroll, Maryland, US",90,92,93,96,98,98
84024015,Cecil,Maryland,US,"Cecil, Maryland, US",23,23,24,24,24,24
84024017,Charles,Maryland,US,"Charles, Maryland, US",72,73,73,75,79,79
84024019,Dorchester,Maryland,US,"Dorchester, Maryland, US",3,3,3,3,3,4
84024021,Frederick,Maryland,US,"Frederick, Maryland, US",105,106,107,109,109,110
84024023,Garrett,Maryland,US,"Garrett, Maryland, US",0,0,0,0,0,0
84024025,Harford,Maryland,US,"Harford, Maryland, US",51,51,51,51,51,51
84024027,Howard,Maryland,US,"Howard, Maryland, US",58,61,61,61,65,65
84024029,Kent,Maryland,US,"Kent, Maryland, US",19,19,19,19,19,19
84024031,Montgomery,Maryland,US,"Montgomery, Maryland, US",612,616,624,633,636,645
84024033,Prince George's,Maryland,US,"Prince George's, Maryland, US",541,545,552,565,580,587
84024035,Queen Anne's,Maryland,US,"Queen Anne's, Maryland, US",13,12,12,12,12,12
84024037,St. Mary's,Maryland,US,"St. Mary's, Maryland, US",22,23,24,27,28,30
84024039,Somerset,Maryland,US,"Somerset, Maryland, US",2,2,3,3,3,4
84024041,Talbot,Maryland,US,"Talbot, Maryland, US",2,2,3,3,3,4
84024043,Washington,Maryland,US,"Washington, Maryland, US",14,14,15,16,16,16
84024045,Wicomico,Maryland,US,"Wicomico, Maryland, US",30,30,30,30,32,32
84024047,Worcester,Maryland,US,"Worcester, Maryland, US",13,13,13,13,14,14
84024510,Baltimore City,Maryland,US,"Baltimore City, Maryland, US",258,261,263,266,269,272
84025001,Barnstable,Massachusetts,US,"Barnstable, Massachusetts, US",116,118,118,121,121,123
84025003,Berkshire,Massachusetts,US,"Berkshire, Massachusetts, US",40,40,40,40,40,40
84025005,Bristol,Massachusetts,US,"Bristol, Massachusetts, US",415,429,435,441,452,455
84025007,Dukes,Massachusetts,US,"Dukes, Massachusetts, US",0,0,0,0,0,0
84025009,Essex,Massachusetts,US,"Essex, Massachusetts, US",925,968,971,979,986,990
84025011,Franklin,Massachusetts,US,"Franklin, Massachusetts, US",47,47,47,47,47,48
84025013,Hampden,Massachusetts,US,"Hampden, Massachusetts, US",580,601,603,608,609,610
84025015,Hampshire,Massachusetts,US,"Hampshire, Massachusetts, US",89,89,90,93,94,95
84025017,Middlesex,Massachusetts,US,"Middlesex, Massachusetts, US",1615,1650,1663,1676,1689,1695
84025019,Nantucket,Massachusetts,US,"Nantucket, Massachusetts, US",0,0,0,0,0,0
84025021,Norfolk,Massachusetts,US,"Norfolk, Massachusetts, US",821,841,845,850,854,855
84025023,Plymouth,Massachusetts,US,"Plymouth, Massachusetts, US",552,562,568,572,579,581
84025025,Suffolk,Massachusetts,US,"Suffolk, Massachusetts, US",871,896,902,908,913,922
84025027,Worcester,Massachusetts,US,"Worcester, Massachusetts, US",767,779,790,804,806,813
84026001,Alcona,Michigan,US,"Alcona, Michigan, US",1,1,1,1,1,1
84026003,Alger,Michigan,US,"Alger, Michigan, US",0,0,0,0,0,0
84026005,Allegan,Michigan,US,"Allegan, Michigan, US",6,6,6,6,6,6
84026007,Alpena,Michigan,US,"Alpena, Michigan, US",9,9,9,9,9,9
84026009,Antrim,Michigan,US,"Antrim, Michigan, US",0,0,0,0,0,0
84026011,Arenac,Michigan,US,"Arenac, Michigan, US",1,1,1,1,1,1
84026013,Baraga,Michigan,US,"Baraga, Michigan, US",0,0,0,0,0,0
84026015,Barry,Michigan,US,"Barry, Michigan, US",2,2,2,2,2,2
84026017,Bay,Michigan,US,"Bay, Michigan, US",24,25,25,25,25,27
84026019,Benzie,Michigan,US,"Benzie, Michigan, US",0,0,0,0,0,0
84026021,Berrien,Michigan,US,"Berrien, Michigan, US",49,52,53,53,53,53
84026023,Branch,Michigan,US,"Branch, Michigan, US",2,2,2,2,2,2
84026025,Calhoun,Michigan,US,"Calhoun, Michigan, US",23,23,24,24,24,26
84026027,Cass,Michigan,US,"Cass, Michigan, US",3,3,3,3,3,3
84026029,Charlevoix,Michigan,US,"Charlevoix, Michigan, US",1,1,1,1,1,1
84026031,Cheboygan,Michigan,US,"Cheboygan, Michigan, US",1,1,1,1,1,1
84026033,Chippewa,Michigan,US,"Chippewa, Michigan, US",0,0,0,0,0,0
84026035,Clare,Michigan,US,"Clare, Michigan, US",2,2,2,2,2,2
84026037,Clinton,Michigan,US,"Clinton, Michigan, US",11,11,11,11,11,11
84026039,Crawford,Michigan,US,"Crawford, Michigan, US",5,5,5,5,5,5
84026041,Delta,Michigan,US,"Delta, Michigan, US",2,2,2,2,2,2
84026043,Dickinson,Michigan,US,"Dickinson, Michigan, US",2,2,2,2,2,2
84026045,Eaton,Michigan,US,"Eaton, Michigan, US",6,6,6,6,6,7
84026047,Emmet,Michigan,US,"Emmet, Michigan, US",2,2,2,2,2,2
84026049,Genesee,Michigan,US,"Genesee, Michigan, US",277,277,277,277,278,281
84026051,Gladwin,Michigan,US,"Gladwin, Michigan, US",1,1,1,1,1,1
84026053,Gogebic,Michigan,US,"Gogebic, Michigan, US",1,1,1,1,1,1
84026055,Grand Traverse,Michigan,US,"Grand Traverse, Michigan, US",5,5,5,5,5,5
84026057,Gratiot,Michigan,US,"Gratiot, Michigan, US",10,11,11,11,11,11
84026059,Hillsdale,Michigan,US,"Hillsdale, Michigan, US",24,24,24,24,24,24
84026061,Houghton,Michigan,US,"Houghton, Michigan, US",0,0,0,0,0,0
84026063,Huron,Michigan,US,"Huron, Michigan, US",1,1,1,1,1,1
84026065,Ingham,Michigan,US,"Ingham, Michigan, US",26,26,27,27,27,27
84026067,Ionia,Michigan,US,"Ionia, Michigan, US",4,4,4,4,4,4
84026069,Iosco,Michigan,US,"Iosco, Michigan, US",9,9,9,9,10,10
84026071,Iron,Michigan,US,"Iron, Michigan, US",0,0,0,0,0,0
84026073,Isabella,Michigan,US,"Isabella, Michigan, US",7,7,7,7,7,7
84026075,Jackson,Michigan,US,"Jackson, Michigan, US",29,29,29,29,29,30
84026077,Kalamazoo,Michigan,US,"Kalamazoo, Michigan, US",56,58,59,59,59,61
84026079,Kalkaska,Michigan,US,"Kalkaska, Michigan, US",2,2,2,2,2,2
84026081,Kent,Michigan,US,"Kent, Michigan, US",86,90,94,94,96,102
84026083,Keweenaw,Michigan,US,"Keweenaw, Michigan, US",0,0,0,0,0,0
84026085,Lake,Michigan,US,"Lake, Michigan, US",0,0,0,0,0,0
84026087,Lapeer,Michigan,US,"Lapeer, Michigan, US",31,31,31,31,31,32
84026089,Leelanau,Michigan,US,"Leelanau, Michigan, US",0,0,0,0,0,0
84026091,Lenawee,Michigan,US,"Lenawee, Michigan, US",4,4,4,4,5,5
84026093,Livingston,Michigan,US,"Livingston, Michigan, US",27,27,27,27,27,28
84026095,Luce,Michigan,US,"Luce, Michigan, US",0,0,0,0,0,0
84026097,Mackinac,Michigan,US,"Mackinac, Michigan, US",0,0,0,0,0,0
84026099,Macomb,Michigan,US,"Macomb, Michigan, US",846,851,855,864,866,870
84026101,Manistee,Michigan,US,"Manistee, Michigan, US",1,1,1,1,1,1
84026103,Marquette,Michigan,US,"Marquette, Michigan, US",11,12,12,11,11,11
84026105,Mason,Michigan,US,"Mason, Michigan, US",0,0,0,0,0,0
84026107,Mecosta,Michigan,US,"Mecosta, Michigan, US",2,2,2,2,2,2
84026109,Menominee,Michigan,US,"Menominee, Michigan, US",0,0,0,0,0,0
84026111,Midland,Michigan,US,"Midland, Michigan, US",8,8,8,8,8,9
84026113,Missaukee,Michigan,US,"Missaukee, Michigan, US",1,1,1,1,1,1
84026115,Monroe,Michigan,US,"Monroe, Michigan, US",20,22,22,21,21,21
84026117,Montcalm,Michigan,US,"Montcalm, Michigan, US",1,1,1,1,1,1
84026119,Montmorency,Michigan,US,"Montmorency, Michigan, US",0,0,0,0,0,0
84026121,Muskegon,Michigan,US,"Muskegon, Michigan, US",36,36,37,37,37,39
84026123,Newaygo,Michigan,US,"Newaygo, Michigan, US",0,0,0,0,0,0
84026125,Oakland,Michigan,US,"Oakland, Michigan, US",1029,1033,1040,1044,1047,1055
84026127,Oceana,Michigan,US,"Oceana, Michigan, US",2,2,2,2,2,2
84026129,Ogemaw,Michigan,US,"Ogemaw, Michigan, US",1,1,1,1,1,2
84026131,Ontonagon,Michigan,US,"Ontonagon, Michigan, US",0,0,0,0,0,0
84026133,Osceola,Michigan,US,"Osceola, Michigan, US",0,0,0,0,0,0
84026135,Oscoda,Michigan,US,"Oscoda, Michigan, US",1,1,1,1,1,1
84026137,Otsego,Michigan,US,"Otsego, Michigan, US",10,10,10,10,10,10
84026139,Ottawa,Michigan,US,"Ottawa, Michigan, US",39,39,40,41,43,47
84026141,Presque Isle,Michigan,US,"Presque Isle, Michigan, US",0,0,0,0,0,0
84026143,Roscommon,Michigan,US,"Roscommon, Michigan, US",0,0,0,0,0,0
84026145,Saginaw,Michigan,US,"Saginaw, Michigan, US",111,111,112,112,112,113
84026147,St. Clair,Michigan,US,"St. Clair, Michigan, US",42,42,44,44,44,44
84026149,St. Joseph,Michigan,US,"St. Joseph, Michigan, US",2,2,2,3,3,3
84026151,Sanilac,Michigan,US,"Sanilac, Michigan, US",6,6,6,6,6,6
84026153,Schoolcraft,Michigan,US,"Schoolcraft, Michigan, US",0,0,0,0,0,0
84026155,Shiawassee,Michigan,US,"Shiawassee, Michigan, US",27,27,27,27,27,27
84026157,Tuscola,Michigan,US,"Tuscola, Michigan, US",23,24,24,24,25,25
84026159,Van Buren,Michigan,US,"Van Buren, Michigan, US",7,7,7,7,7,7
84026161,Washtenaw,Michigan,US,"Washtenaw, Michigan, US",99,99,99,100,100,100
84026163,Wayne,Michigan,US,"Wayne, Michigan, US",2578,2581,2593,2597,2610,2642
84026165,Wexford,Michigan,US,"Wexford, Michigan, US",3,3,3,3,3,3
84027001,Aitkin,Minnesota,US,"Aitkin, Minnesota, US",0,0,0,0,0,0
84027003,Anoka,Minnesota,US,"Anoka, Minnesota, US",70,70,71,73,78,79
84027005,Becker,Minnesota,US,"Becker, Minnesota, US",0,0,0,0,0,0
84027007,Beltrami,Minnesota,US,"Beltrami, Minnesota, US",0,0,0,0,0,0
84027009,Benton,Minnesota,US,"Benton, Minnesota, US",3,3,3,3,3,3
84027011,Big Stone,Minnesota,US,"Big Stone, Minnesota, US",0,0,0,0,0,0
84027013,Blue Earth,Minnesota,US,"Blue Earth, Minnesota, US",0,0,0,0,0,0
84027015,Brown,Minnesota,US,"Brown, Minnesota, US",2,2,2,2,2,2
84027017,Carlton,Minnesota,US,"Carlton, Minnesota, US",0,0,0,0,0,0
84027019,Carver,Minnesota,US,"Carver, Minnesota, US",2,2,2,2,2,2
84027021,Cass,Minnesota,US,"Cass, Minnesota, US",2,2,2,2,2,2
84027023,Chippewa,Minnesota,US,"Chippewa, Minnesota, US",1,1,1,1,1,1
84027025,Chisago,Minnesota,US,"Chisago, Minnesota, US",1,1,1,1,1,1
84027027,Clay,Minnesota,US,"Clay, Minnesota, US",28,28,29,29,29,30
84027029,Clearwater,Minnesota,US,"Clearwater, Minnesota, US",0,0,0,0,0,0
84027031,Cook,Minnesota,US,"Cook, Minnesota, US",0,0,0,0,0,0
84027033,Cottonwood,Minnesota,US,"Cottonwood, Minnesota, US",0,0,0,0,0,0
84027035,Crow Wing,Minnesota,US,"Crow Wing, Minnesota, US",2,2,2,4,4,5
84027037,Dakota,Minnesota,US,"Dakota, Minnesota, US",55,57,59,59,64,64
84027039,Dodge,Minnesota,US,"Dodge, Minnesota, US",0,0,0,0,0,0
84027041,Douglas,Minnesota,US,"Douglas, Minnesota, US",0,0,0,0,0,0
84027043,Faribault,Minnesota,US,"Faribault, Minnesota, US",0,0,0,0,0,0
84027045,Fillmore,Minnesota,US,"Fillmore,Minnesota,US",1,1,1,1,1,1
84027047,Freeborn,Minnesota,US,"Freeborn, Minnesota, US",0,0,0,0,0,0
84027049,Goodhue,Minnesota,US,"Goodhue, Minnesota, US",3,3,3,4,5,6
84027051,Grant,Minnesota,US,"Grant, Minnesota, US",0,0,0,0,0,0
84027053,Hennepin,Minnesota,US,"Hennepin, Minnesota, US",613,616,627,633,641,657
84027055,Houston,Minnesota,US,"Houston, Minnesota, US",0,0,0,0,0,0
84027057,Hubbard,Minnesota,US,"Hubbard, Minnesota, US",0,0,0,0,0,0
84027059,Isanti,Minnesota,US,"Isanti, Minnesota, US",0,0,0,0,0,0
84027061,Itasca,Minnesota,US,"Itasca, Minnesota, US",10,10,10,10,10,10
84027063,Jackson,Minnesota,US,"Jackson, Minnesota, US",0,0,0,0,0,0
84027065,Kanabec,Minnesota,US,"Kanabec, Minnesota, US",1,1,1,1,1,1
84027067,Kandiyohi,Minnesota,US,"Kandiyohi, Minnesota, US",1,1,1,1,1,1
84027069,Kittson,Minnesota,US,"Kittson, Minnesota, US",0,0,0,0,0,0
84027071,Koochiching,Minnesota,US,"Koochiching, Minnesota, US",0,0,0,0,0,0
84027073,Lac qui Parle,Minnesota,US,"Lac qui Parle,Minnesota,US",0,0,0,0,0,0
84027075,Lake,Minnesota,US,"Lake, Minnesota, US",0,0,0,0,0,0
84027077,Lake of the Woods,Minnesota,US,"Lake of the Woods, Minnesota, US",0,0,0,0,0,0
84027079,Le Sueur,Minnesota,US,"Le Sueur, Minnesota, US",1,1,1,1,1,1
84027081,Lincoln,Minnesota,US,"Lincoln, Minnesota, US",0,0,0,0,0,0
84027083,Lyon,Minnesota,US,"Lyon, Minnesota, US",0,0,1,1,1,2
84027085,McLeod,Minnesota,US,"McLeod, Minnesota, US",0,0,0,0,0,0
84027087,Mahnomen,Minnesota,US,"Mahnomen, Minnesota, US",1,1,1,1,1,1
84027089,Marshall,Minnesota,US,"Marshall, Minnesota, US",0,0,0,0,0,0
84027091,Martin,Minnesota,US,"Martin, Minnesota, US",5,5,5,5,5,5
84027093,Meeker,Minnesota,US,"Meeker, Minnesota, US",0,0,0,0,0,0
84027095,Mille Lacs,Minnesota,US,"Mille Lacs, Minnesota, US",1,1,1,1,1,1
84027097,Morrison,Minnesota,US,"Morrison, Minnesota, US",0,0,0,0,0,0
84027099,Mower,Minnesota,US,"Mower, Minnesota, US",2,2,2,2,2,2
84027101,Murray,Minnesota,US,"Murray, Minnesota, US",0,0,0,0,0,0
84027103,Nicollet,Minnesota,US,"Nicollet, Minnesota, US",10,10,10,10,11,11
84027105,Nobles,Minnesota,US,"Nobles, Minnesota, US",5,5,5,5,5,5
84027107,Norman,Minnesota,US,"Norman, Minnesota, US",0,0,0,0,0,0
84027109,Olmsted,Minnesota,US,"Olmsted, Minnesota, US",10,10,11,11,11,11
84027111,Otter Tail,Minnesota,US,"Otter Tail, Minnesota, US",0,0,0,0,0,1
84027113,Pennington,Minnesota,US,"Pennington, Minnesota, US",0,0,0,0,0,0
84027115,Pine,Minnesota,US,"Pine, Minnesota, US",0,0,0,0,0,0
84027117,Pipestone,Minnesota,US,"Pipestone, Minnesota, US",0,0,0,0,0,0
84027119,Polk,Minnesota,US,"Polk, Minnesota, US",2,2,2,2,2,2
84027121,Pope,Minnesota,US,"Pope, Minnesota, US",0,0,0,0,0,0
84027123,Ramsey,Minnesota,US,"Ramsey, Minnesota, US",124,128,133,134,140,149
84027125,Red Lake,Minnesota,US,"Red Lake, Minnesota, US",0,0,0,0,0,0
84027127,Redwood,Minnesota,US,"Redwood, Minnesota, US",0,0,0,0,0,0
84027129,Renville,Minnesota,US,"Renville, Minnesota, US",0,0,0,0,0,0
84027131,Rice,Minnesota,US,"Rice, Minnesota, US",2,2,2,2,3,3
84027133,Rock,Minnesota,US,"Rock, Minnesota, US",0,0,0,0,0,0
84027135,Roseau,Minnesota,US,"Roseau, Minnesota, US",0,0,0,0,0,0
84027137,St. Louis,Minnesota,US,"St. Louis, Minnesota, US",14,14,14,14,14,14
84027139,Scott,Minnesota,US,"Scott, Minnesota, US",2,2,2,2,2,2
84027141,Sherburne,Minnesota,US,"Sherburne, Minnesota, US",2,2,2,2,2,2
84027143,Sibley,Minnesota,US,"Sibley, Minnesota, US",0,0,0,0,0,0
84027145,Stearns,Minnesota,US,"Stearns, Minnesota, US",13,13,13,14,14,14
84027147,Steele,Minnesota,US,"Steele, Minnesota, US",0,0,0,0,0,0
84027149,Stevens,Minnesota,US,"Stevens, Minnesota, US",0,0,0,0,0,0
84027151,Swift,Minnesota,US,"Swift, Minnesota, US",0,0,0,0,0,1
84027153,Todd,Minnesota,US,"Todd, Minnesota, US",0,0,0,0,1,1
84027155,Traverse,Minnesota,US,"Traverse, Minnesota, US",0,0,0,0,0,0
84027157,Wabasha,Minnesota,US,"Wabasha, Minnesota, US",0,0,0,0,0,0
84027159,Wadena,Minnesota,US,"Wadena, Minnesota, US",0,0,0,0,0,0
84027161,Waseca,Minnesota,US,"Waseca, Minnesota, US",0,0,0,0,0,0
84027163,Washington,Minnesota,US,"Washington, Minnesota, US",32,32,32,33,34,35
84027165,Watonwan,Minnesota,US,"Watonwan, Minnesota, US",0,0,0,0,0,0
84027167,Wilkin,Minnesota,US,"Wilkin, Minnesota, US",3,3,3,3,3,3
84027169,Winona,Minnesota,US,"Winona, Minnesota, US",15,15,15,15,15,15
84027171,Wright,Minnesota,US,"Wright, Minnesota, US",1,2,2,2,2,2
84027173,Yellow Medicine,Minnesota,US,"Yellow Medicine, Minnesota, US",0,0,0,0,0,0
84028001,Adams,Mississippi,US,"Adams, Mississippi, US",15,15,15,16,16,16
84028003,Alcorn,Mississippi,US,"Alcorn, Mississippi, US",1,1,1,1,1,1
84028005,Amite,Mississippi,US,"Amite, Mississippi, US",1,1,1,1,1,1
84028007,Attala,Mississippi,US,"Attala, Mississippi, US",17,17,18,18,18,18
84028009,Benton,Mississippi,US,"Benton, Mississippi, US",0,0,0,0,0,0
84028011,Bolivar,Mississippi,US,"Bolivar, Mississippi, US",11,11,11,11,11,11
84028013,Calhoun,Mississippi,US,"Calhoun, Mississippi, US",4,4,4,4,4,4
84028015,Carroll,Mississippi,US,"Carroll, Mississippi, US",11,11,11,11,11,11
84028017,Chickasaw,Mississippi,US,"Chickasaw, Mississippi, US",12,12,14,14,14,14
84028019,Choctaw,Mississippi,US,"Choctaw, Mississippi, US",2,2,2,2,2,2
84028021,Claiborne,Mississippi,US,"Claiborne, Mississippi, US",2,2,2,5,5,5
84028023,Clarke,Mississippi,US,"Clarke, Mississippi, US",18,19,19,19,19,19
84028025,Clay,Mississippi,US,"Clay, Mississippi, US",4,4,4,4,4,4
84028027,Coahoma,Mississippi,US,"Coahoma, Mississippi, US",4,4,4,4,4,4
84028029,Copiah,Mississippi,US,"Copiah, Mississippi, US",4,4,4,4,4,4
84028031,Covington,Mississippi,US,"Covington, Mississippi, US",2,2,2,2,2,2
84028033,DeSoto,Mississippi,US,"DeSoto, Mississippi, US",7,7,8,8,10,10
84028035,Forrest,Mississippi,US,"Forrest, Mississippi, US",38,38,39,39,39,39
84028037,Franklin,Mississippi,US,"Franklin, Mississippi, US",2,2,2,2,2,2
84028039,George,Mississippi,US,"George, Mississippi, US",1,1,1,1,2,2
84028041,Greene,Mississippi,US,"Greene, Mississippi, US",1,1,1,1,1,1
84028043,Grenada,Mississippi,US,"Grenada, Mississippi, US",3,3,3,3,4,4
84028045,Hancock,Mississippi,US,"Hancock, Mississippi, US",11,11,12,12,12,12
84028047,Harrison,Mississippi,US,"Harrison, Mississippi, US",7,7,7,7,7,7
84028049,Hinds,Mississippi,US,"Hinds, Mississippi, US",25,26,26,26,26,26
84028051,Holmes,Mississippi,US,"Holmes, Mississippi, US",28,28,28,30,30,31
84028053,Humphreys,Mississippi,US,"Humphreys, Mississippi, US",7,7,7,7,7,7
84028055,Issaquena,Mississippi,US,"Issaquena, Mississippi, US",0,0,0,0,0,0
84028057,Itawamba,Mississippi,US,"Itawamba, Mississippi, US",7,7,7,7,7,7
84028059,Jackson,Mississippi,US,"Jackson, Mississippi, US",13,13,13,14,15,15
84028061,Jasper,Mississippi,US,"Jasper, Mississippi, US",4,4,4,4,4,4
84028063,Jefferson,Mississippi,US,"Jefferson, Mississippi, US",1,1,1,1,1,1
84028065,Jefferson Davis,Mississippi,US,"Jefferson Davis, Mississippi, US",3,3,3,3,3,3
84028067,Jones,Mississippi,US,"Jones, Mississippi, US",28,28,31,32,33,33
84028069,Kemper,Mississippi,US,"Kemper, Mississippi, US",11,11,11,11,11,11
84028071,Lafayette,Mississippi,US,"Lafayette, Mississippi, US",4,4,4,4,4,4
84028073,Lamar,Mississippi,US,"Lamar, Mississippi, US",5,5,5,5,5,5
84028075,Lauderdale,Mississippi,US,"Lauderdale, Mississippi, US",62,62,68,68,68,69
84028077,Lawrence,Mississippi,US,"Lawrence, Mississippi, US",1,1,1,1,1,1
84028079,Leake,Mississippi,US,"Leake, Mississippi, US",12,12,12,12,12,12
84028081,Lee,Mississippi,US,"Lee, Mississippi, US",6,6,7,7,8,8
84028083,Leflore,Mississippi,US,"Leflore, Mississippi, US",31,32,34,36,36,38
84028085,Lincoln,Mississippi,US,"Lincoln, Mississippi, US",29,29,29,29,31,31
84028087,Lowndes,Mississippi,US,"Lowndes, Mississippi, US",9,9,9,9,9,9
84028089,Madison,Mississippi,US,"Madison, Mississippi, US",23,23,25,27,28,29
84028091,Marion,Mississippi,US,"Marion, Mississippi, US",9,9,9,9,9,9
84028093,Marshall,Mississippi,US,"Marshall, Mississippi, US",3,3,3,3,3,3
84028095,Monroe,Mississippi,US,"Monroe, Mississippi, US",25,25,25,25,25,25
84028097,Montgomery,Mississippi,US,"Montgomery, Mississippi, US",1,1,1,1,1,1
84028099,Neshoba,Mississippi,US,"Neshoba, Mississippi, US",39,39,42,44,44,45
84028101,Newton,Mississippi,US,"Newton, Mississippi, US",4,4,4,4,4,4
84028103,Noxubee,Mississippi,US,"Noxubee, Mississippi, US",6,6,6,6,6,6
84028105,Oktibbeha,Mississippi,US,"Oktibbeha, Mississippi, US",12,14,14,14,14,14
84028107,Panola,Mississippi,US,"Panola, Mississippi, US",3,3,3,3,3,3
84028109,Pearl River,Mississippi,US,"Pearl River, Mississippi, US",31,31,31,31,31,31
84028111,Perry,Mississippi,US,"Perry, Mississippi, US",3,3,3,3,3,3
84028113,Pike,Mississippi,US,"Pike, Mississippi, US",11,11,11,11,11,11
84028115,Pontotoc,Mississippi,US,"Pontotoc, Mississippi, US",3,3,3,3,3,3
84028117,Prentiss,Mississippi,US,"Prentiss, Mississippi, US",3,3,3,3,3,3
84028119,Quitman,Mississippi,US,"Quitman, Mississippi, US",0,0,0,0,0,0
84028121,Rankin,Mississippi,US,"Rankin, Mississippi, US",8,8,8,8,9,9
84028123,Scott,Mississippi,US,"Scott, Mississippi, US",12,12,12,12,12,12
84028125,Sharkey,Mississippi,US,"Sharkey, Mississippi, US",0,0,0,0,0,0
84028127,Simpson,Mississippi,US,"Simpson, Mississippi, US",0,0,0,0,0,0
84028129,Smith,Mississippi,US,"Smith, Mississippi, US",11,11,11,11,11,11
84028131,Stone,Mississippi,US,"Stone, Mississippi, US",0,0,0,0,0,0
84028133,Sunflower,Mississippi,US,"Sunflower, Mississippi, US",3,3,3,3,3,3
84028135,Tallahatchie,Mississippi,US,"Tallahatchie, Mississippi, US",1,1,1,1,1,1
84028137,Tate,Mississippi,US,"Tate, Mississippi, US",1,1,1,1,1,1
84028139,Tippah,Mississippi,US,"Tippah, Mississippi, US",11,11,11,11,11,11
84028141,Tishomingo,Mississippi,US,"Tishomingo, Mississippi, US",0,0,0,0,0,0
84028143,Tunica,Mississippi,US,"Tunica, Mississippi, US",3,3,3,3,3,3
84028145,Union,Mississippi,US,"Union, Mississippi, US",5,5,7,7,7,7
84028147,Walthall,Mississippi,US,"Walthall, Mississippi, US",0,0,0,0,0,0
84028149,Warren,Mississippi,US,"Warren, Mississippi, US",10,10,10,10,10,10
84028151,Washington,Mississippi,US,"Washington, Mississippi, US",7,7,7,7,7,8
84028153,Wayne,Mississippi,US,"Wayne, Mississippi, US",1,1,2,3,3,3
84028155,Webster,Mississippi,US,"Webster, Mississippi, US",2,2,3,3,4,5
84028157,Wilkinson,Mississippi,US,"Wilkinson, Mississippi, US",9,9,9,9,9,9
84028159,Winston,Mississippi,US,"Winston, Mississippi, US",1,1,1,1,1,1
84028161,Yalobusha,Mississippi,US,"Yalobusha, Mississippi, US",5,5,6,6,6,6
84028163,Yazoo,Mississippi,US,"Yazoo, Mississippi, US",4,4,4,4,4,5
84029001,Adair,Missouri,US,"Adair, Missouri, US",0,0,0,0,0,0
84029003,Andrew,Missouri,US,"Andrew, Missouri, US",0,0,0,0,0,0
84029005,Atchison,Missouri,US,"Atchison, Missouri, US",0,0,0,0,0,0
84029007,Audrain,Missouri,US,"Audrain, Missouri, US",0,0,0,0,0,0
84029009,Barry,Missouri,US,"Barry, Missouri, US",0,0,0,0,0,0
84029011,Barton,Missouri,US,"Barton, Missouri, US",0,0,0,0,0,0
84029013,Bates,Missouri,US,"Bates, Missouri, US",1,1,1,1,1,1
84029015,Benton,Missouri,US,"Benton, Missouri, US",0,0,0,0,0,0
84029017,Bollinger,Missouri,US,"Bollinger, Missouri, US",0,0,0,0,0,0
84029019,Boone,Missouri,US,"Boone, Missouri, US",1,1,1,2,2,2
84029021,Buchanan,Missouri,US,"Buchanan, Missouri, US",2,2,2,2,2,2
84029023,Butler,Missouri,US,"Butler, Missouri, US",0,0,0,0,0,0
84029025,Caldwell,Missouri,US,"Caldwell, Missouri, US",0,0,0,0,0,0
84029027,Callaway,Missouri,US,"Callaway, Missouri, US",1,1,1,1,1,1
